12654.632574864136,-10665.809193439822,-2857.930244296959,-4085.2536397511935,6703.901939289363,2386.351832496123,-1910.6412916575846,769.130883706094,29009.152698275062,-10333.798187098762,-4883.552386808866,-13312.601048286562,18557.74985592127,11729.898543342137,-26354.094720043682,3698.428997722895
-10665.80919343992,79280.12930246939,-125292.8757114486,65231.1005822549,-1126.9379914678914,6537.6672951228475,-6816.117245217494,2652.8496351936883,-54232.50098882971,54480.27559223058,5465.430479456913,-74105.70014164742,60633.547588987414,8180.957568489472,20296.59870491323,-58804.018501509054
-2857.9302443047272,-125292.87571143791,423981.8993809361,-555682.6809868942,211442.4630516353,19991.82624409369,-10657.102792696849,5718.831295271404,-33029.3276750398,-105685.11155095803,124022.97065869813,63577.05991994607,-201223.18731424812,-71782.65917030489,207436.78109657823,-156319.82614711483
-4085.253639731209,65231.10058222415,-555682.6809868752,1.1171084869938935e6,-551094.2500341195,-87803.97485310797,70860.21952418664,-33535.34493624577,128949.74141433947,119757.35321446956,-298555.196677344,197792.0638379325,132997.45091865066,76155.84135779347,-352097.07800076157,445509.243092187
6703.9019392776745,-1126.9379914464087,211442.4630516086,-551094.2500340929,329458.8552795035,59068.65354077518,-59338.24209884267,28361.675782127288,-62342.30327063279,-40764.60190955514,155259.16075320888,-194829.29682719268,55963.72851035047,-7370.708676589702,47806.70778607997,-95861.94148210855
2386.3518324944675,6537.667295126587,19991.826244089025,-87803.97485310509,59068.653540776584,17591.33346004703,-19548.510642854304,9227.57988427911,-12783.494863021291,-923.3876751951091,22167.271825819793,-34291.383303525494,10044.02090191005,1245.7857002611702,17772.15298935335,-28246.762576561014
-1910.6412916560596,-6816.117245222157,-10657.102792687288,70860.21952417614,-59338.24209884056,-19548.51064285371,26871.27323237459,-15475.515441588483,10558.21879190006,-2874.1410444621083,-16440.36293584264,35801.42931879219,-24998.327283147533,-4919.383741492437,12595.934118725167,-20095.498345038617
769.1308837053022,2652.8496351962212,5718.831295265616,-33535.34493623878,28361.67578212539,9227.579884278683,-15475.51544158836,11946.956156611152,-3929.3577737623978,897.1440440263276,7705.391539085356,-17183.95146513267,12677.116810596628,1859.6298903273137,-10549.012546423419,18531.00767685754
29009.152698275728,-54232.500988828986,-33029.32767502112,128949.74141429001,-62342.30327060716,-12783.494863017768,10558.218791898134,-3929.3577737616934,362847.90760589245,-152086.05761290787,2091.106145428709,-70222.38601589439,96019.95651137973,63018.20543660975,-179856.39142215028,144781.52255758643
-10333.798187095117,54480.27559222412,-105685.1115509675,119757.35321450137,-40764.60190957356,-923.3876751976009,-2874.1410444598428,897.1440440251042,-152086.0576128973,120351.91708705976,-52954.18011634568,69883.2406023164,-39302.5812847403,-36597.781416754784,96850.047157854,-43046.08490352166
-4883.552386818432,5465.430479472416,124022.97065869151,-298555.19667734223,155259.16075320728,22167.27182581841,-16440.362935841073,7705.391539084727,2091.1061454027035,-52954.18011633036,140890.16401876524,-218790.38438261717,118405.41570017746,48818.151167346085,-89122.25424691565,-22149.90844521303
-13312.601048264847,-74105.70014168507,63577.05991994169,197792.06383796482,-194829.29682717926,-34291.383303519244,35801.42931877632,-17183.951465123726,-70222.38601583101,69883.24060229342,-218790.38438264283,742323.6363701856,-741550.964655689,-357988.80256601697,1.0459836021760369e6,-587429.1723434611
18557.749855902,60633.54758902257,-201223.18731424262,132997.45091862266,55963.72851032056,10044.020901900725,-24998.32728312436,12677.11681058337,96019.95651132458,-39302.581284728,118405.41570021368,-741550.9646557396,955348.8405398261,451126.6745109409,-1.5784750688762432e6,1.110791693206316e6
11729.898543331974,8180.957568504476,-71782.65917027534,76155.84135773125,-7370.708676588024,1245.7857002596365,-4919.383741481827,1859.6298903209088,63018.20543657385,-36597.78141675104,48818.15116737093,-357988.8025660126,451126.6745108805,288598.8505630741,-896863.8975831448,598505.1924831409
-26354.09472001073,20296.598704864344,207436.7810965196,-352097.0780006474,47806.70778612424,17772.152989366943,12595.93411868225,-10549.012546398488,-179856.3914220456,96850.04715784233,-89122.25424698438,1.045983602176067e6,-1.5784750688761324e6,-896863.8975832125,3.3563640852076556e6,-2.520140154259298e6
3698.4289977040603,-58804.01850147546,-156319.82614711375,445509.24309218326,-95861.94148217428,-28246.76257657547,-20095.49834500492,18531.00767683827,144781.5225575358,-43046.084903518444,-22149.90844517252,-587429.1723435482,1.1107916932063475e6,598505.1924832602,-2.520140154259532e6,2.189316595364817e6
